docid,sentence1,sentence2,label,same_text
wpt-1019468604217317242,"Regulamento (CE) n.º 2216/2004 da Comissão de 21 de Dezembro de 2004, relativo a um sistema de registos normalizado e protegido em conformidade com a [E2]Directiva 2003/87/CE[/E2] do Parlamento Europeu e do [E1]Conselho[/E1] e a Decisão n.º 280/2004/CE do Parlamento Europeu e do Conselho",,autor_de,True
wpt-1019468604217317242,"Regulamento (CE) n.º 2216/2004 da Comissão de 21 de Dezembro de 2004, relativo a um sistema de registos normalizado e protegido em conformidade com a Directiva 2003/87/CE do Parlamento Europeu e do Conselho e a [E2]Decisão n.º 280/2004/CE[/E2] do [E1]Parlamento Europeu[/E1] e do Conselho",,autor_de,True
wpt-1019468604217317242,"Regulamento (CE) n.º 2216/2004 da Comissão de 21 de Dezembro de 2004, relativo a um sistema de registos normalizado e protegido em conformidade com a Directiva 2003/87/CE do Parlamento Europeu e do Conselho e a [E2]Decisão n.º 280/2004/CE[/E2] do Parlamento Europeu e do [E1]Conselho[/E1]",,autor_de,True
wpt-1019468604217317242,"Directiva 2004/101/CE do Parlamento Europeu e do Conselho | [E2]Directiva 2004/101/CE[/E2] do [E1]Parlamento Europeu[/E1] e do Conselho, de 27 de Outubro de 2004, que altera a Directiva 2003/87/CE relativa à criação de um regime de comércio de licenças de emissão de gases com efeito de estufa na Comunidade, no que diz respeito aos mecanismos baseados em projectos do Protocolo de Quioto",,autor_de,True
wpt-1019468604217317242,"Directiva 2004/101/CE do Parlamento Europeu e do Conselho | [E2]Directiva 2004/101/CE[/E2] do Parlamento Europeu e do [E1]Conselho[/E1], de 27 de Outubro de 2004, que altera a Directiva 2003/87/CE relativa à criação de um regime de comércio de licenças de emissão de gases com efeito de estufa na Comunidade, no que diz respeito aos mecanismos baseados em projectos do Protocolo de Quioto",,autor_de,True
wpt-1019468604217317242,"Directiva 2004/101/CE do Parlamento Europeu e do Conselho | [E2]Directiva 2004/101/CE[/E2] do Parlamento Europeu e do Conselho, [E1]de 27 de Outubro de 2004[/E1], que altera a Directiva 2003/87/CE relativa à criação de um regime de comércio de licenças de emissão de gases com efeito de estufa na Comunidade, no que diz respeito aos mecanismos baseados em projectos do Protocolo de Quioto",,data_de,True
H2-dhy6432,"Lápis-lazúli , conhecido também como lápis, é uma rocha metamórfica de cor azul utilizada como gema ou como rocha ornamental utilizada desde antes de 7000 a.C. em [E2]Mehrgarh[/E2] na [E1]Índia[/E1] , situado nos dias de hoje no Paquistão . A sua azul-escura e opaca, fez com que esta gema fosse altamente apreciada pelos faraós egípcios, como pode ser visto por seu uso proeminente em muitos dos tesouros recuperados dos túmulos faraônicos. É ainda extremamente popular hoje. Trata-se de uma rocha e não de um mineral porque é composto de vários minerais. A primeira parte do nome, lápis, em latim significa pedra. A segunda parte, lazúli, é a forma genitiva no latim, lazulum, que veio do árabe (al)- lazward, que veio do persa lazhward, que veio do sânscrito Raja Warta significando anel, vida do rei. Lazúli era originalmente um nome, mas logo veio a significar azul por causa de sua associação com a pedra. A palavra em inglês azure, do azul espanhol e português, e o azzurro italiano são cognatos.",,inclui,True
H2-dhy6432,"Como inscrito no capítulo 140 do Livro dos Mortos egípcio, o lápis lazúli, na forma de um olho ajustado no ouro, foi considerado um amuleto de grande poder. No último dia do mês , oferecia-se este olho simbólico, porque se acreditava que, nesse dia, um ser supremo colocou tal imagem em sua cabeça. Os antigos túmulos reais sumérios de [E2]Ur[/E2] , situados perto do rio Eufrates no baixo [E1]Iraque[/E1] , continham mais de 6000 estatuetas belamente executadas, de lápis-lazúli, de pássaros, cervos, e roedores bem como pratos, grânulos, e selos de cilindro. Estes artefatos vieram indubitavelmente do material minado em Badakhshan no norte do Afeganistão .",,inclui,True
H2-dhy6432,"Como inscrito no capítulo 140 do Livro dos Mortos egípcio, o lápis lazúli, na forma de um olho ajustado no ouro, foi considerado um amuleto de grande poder. No último dia do mês , oferecia-se este olho simbólico, porque se acreditava que, nesse dia, um ser supremo colocou tal imagem em sua cabeça. Os antigos túmulos reais sumérios de Ur , situados perto do rio Eufrates no baixo Iraque , continham mais de 6000 estatuetas belamente executadas, de lápis-lazúli, de pássaros, cervos, e roedores bem como pratos, grânulos, e selos de cilindro. Estes artefatos vieram indubitavelmente do material minado em [E2]Badakhshan[/E2] no norte do [E1]Afeganistão[/E1] .",,inclui,True
H2-Ren_2001_6414,"Uma alteração num único gene é capaz de transformar um vírus inofensivo no agente causador de uma gripe mortal. A descoberta, segundo pesquisadores da Universidade de Wisconsin-Madison | [E2]Universidade[/E2] de [E1]Wisconsin[/E1] - Madison ( EUA ), poderá levar à compreensão de como as epidemias da doença surgem e qual a melhor forma de combatê-las.",,sede_de,True
H2-Ren_2001_6414,"Uma alteração num único gene é capaz de transformar um vírus inofensivo no agente causador de uma gripe mortal. A descoberta, segundo pesquisadores da Universidade de Wisconsin-Madison | [E2]Universidade[/E2] de Wisconsin - Madison ( [E1]EUA[/E1] ), poderá levar à compreensão de como as epidemias da doença surgem e qual a melhor forma de combatê-las.",,sede_de,True
H2-Ren_2001_6414,"A equipe liderada por [E1]Yoshihiro Kawaoka[/E1] analisou amostras do H5N1 , o vírus influenza que, em 1997 , matou 6 das 18 pessoas infectadas, em Hong Kong .","Uma alteração num único gene é capaz de transformar um vírus inofensivo no agente causador de uma gripe mortal. A descoberta, segundo pesquisadores da Universidade de Wisconsin-Madison | [E2]Universidade[/E2] de Wisconsin - Madison ( EUA ), poderá levar à compreensão de como as epidemias da doença surgem e qual a melhor forma de combatê-las.",vinculo_inst,False
H2-Ren_2001_6414,"Uma alteração num único gene é capaz de transformar um vírus inofensivo no agente causador de uma gripe mortal. A descoberta, segundo pesquisadores da Universidade de Wisconsin-Madison | Universidade de [E2]Wisconsin[/E2] - [E1]Madison[/E1] ( EUA ), poderá levar à compreensão de como as epidemias da doença surgem e qual a melhor forma de combatê-las.",,inclui,True
H2-Ren_2001_6414,"Para descobrir a razão dessa diferença, [E1]Kawaoka[/E1] usou uma estratégia de ""engenheirar"" os vírus, trocando genes entre as linhagens virais. Desse modo, conseguiu identificar qual deles era o responsável pela maior capacidade de infecção do influenza.","A equipe liderada por [E2]Yoshihiro Kawaoka[/E2] analisou amostras do H5N1 , o vírus influenza que, em 1997 , matou 6 das 18 pessoas infectadas, em Hong Kong .",ident,False
H2-Ren_2001_6414,"O estudo do grupo de [E1]Kawaoka[/E1] está na edição de hoje da revista científica "" Science "".","A equipe liderada por [E2]Yoshihiro Kawaoka[/E2] analisou amostras do H5N1 , o vírus influenza que, em 1997 , matou 6 das 18 pessoas infectadas, em Hong Kong .",ident,False
H2-Ren_2001_6414,"Os cientistas ainda não sabem exatamente qual o papel do [E1]PB2[/E1] , mas ele parece codificar uma enzima responsável pela indução de um número maior de partículas virais nas células infectadas.","""Uma mudança de apenas uma base [letra] no gene [E2]PB2[/E2] [que resultou na modificação de um aminoácido na proteína por ele codificada] parece ser a causa da virulência do influenza"", explica.",ident,False
H2-bbb,"HEIDEGGER e o 4-4-2: Foi, ontem , apresentado o livro « [E2]Liderança - As Lições de José Mourinho[/E2] » de [E1]Luís Lourenço[/E1] , baseado na sua tese de mestrado. Segundo o autor, José Mourinho ""é diferente por partir de um novo paradigma de pensamento, preconizado por Heidegger ou Morin , por exemplo, e o operacionalizar. Trata-se de um novo olhar para o Todo , que põe de parte a divisão e análise das partes e o pensamento cartesiano de há quatro séculos "". Cada vez que leio isto (e faço-o várias vezes ao dia , na esperança de o vir a compreender), gosto de imaginar a seguinte conversa entre dois adeptos, à saída de Stanford Bridge :",,autor_de,True
H2-bbb,"[E2]HEIDEGGER[/E2] e o 4-4-2: Foi, ontem , apresentado o livro « Liderança - As Lições de José Mourinho » de Luís Lourenço , baseado na sua tese de mestrado. Segundo o autor, José Mourinho ""é diferente por partir de um novo paradigma de pensamento, preconizado por [E1]Heidegger[/E1] ou Morin , por exemplo, e o operacionalizar. Trata-se de um novo olhar para o Todo , que põe de parte a divisão e análise das partes e o pensamento cartesiano de há quatro séculos "". Cada vez que leio isto (e faço-o várias vezes ao dia , na esperança de o vir a compreender), gosto de imaginar a seguinte conversa entre dois adeptos, à saída de Stanford Bridge :",,ident,True
H2-bbb,- Pois não. Mas a primeira parte foi tão má que parecia que o [E1]Mourinho[/E1] não tinha lido « O Ser e o Tempo ».,"HEIDEGGER e o 4-4-2: Foi, ontem , apresentado o livro « Liderança - As Lições de José Mourinho » de Luís Lourenço , baseado na sua tese de mestrado. Segundo o autor, [E2]José Mourinho[/E2] ""é diferente por partir de um novo paradigma de pensamento, preconizado por Heidegger ou Morin , por exemplo, e o operacionalizar. Trata-se de um novo olhar para o Todo , que põe de parte a divisão e análise das partes e o pensamento cartesiano de há quatro séculos "". Cada vez que leio isto (e faço-o várias vezes ao dia , na esperança de o vir a compreender), gosto de imaginar a seguinte conversa entre dois adeptos, à saída de Stanford Bridge :",ident,False
H2-bbb,"- Calma. Também tens que perceber que estava nevoeiro. Se calhar, por isso é que, durante a primeira parte, o [E1]Mourinho[/E1] não conseguiu ver o Todo .","HEIDEGGER e o 4-4-2: Foi, ontem , apresentado o livro « Liderança - As Lições de José Mourinho » de Luís Lourenço , baseado na sua tese de mestrado. Segundo o autor, [E2]José Mourinho[/E2] ""é diferente por partir de um novo paradigma de pensamento, preconizado por Heidegger ou Morin , por exemplo, e o operacionalizar. Trata-se de um novo olhar para o Todo , que põe de parte a divisão e análise das partes e o pensamento cartesiano de há quatro séculos "". Cada vez que leio isto (e faço-o várias vezes ao dia , na esperança de o vir a compreender), gosto de imaginar a seguinte conversa entre dois adeptos, à saída de Stanford Bridge :",ident,False
H2-bbb,- Pois não. Mas a primeira parte foi tão má que parecia que o Mourinho não tinha lido « [E1]O Ser e o Tempo[/E1] ».,"HEIDEGGER e o 4-4-2: Foi, ontem , apresentado o livro « Liderança - As Lições de José Mourinho » de Luís Lourenço , baseado na sua tese de mestrado. Segundo o autor, José Mourinho ""é diferente por partir de um novo paradigma de pensamento, preconizado por [E2]Heidegger[/E2] ou Morin , por exemplo, e o operacionalizar. Trata-se de um novo olhar para o Todo , que põe de parte a divisão e análise das partes e o pensamento cartesiano de há quatro séculos "". Cada vez que leio isto (e faço-o várias vezes ao dia , na esperança de o vir a compreender), gosto de imaginar a seguinte conversa entre dois adeptos, à saída de Stanford Bridge :",obra_de,False
H2-bbb,- Quantas vezes é que o [E1]Heidegger[/E1] avisou que o 4-4-2 só resulta se o trinco compensar a subida dos laterais?,"HEIDEGGER e o 4-4-2: Foi, ontem , apresentado o livro « Liderança - As Lições de José Mourinho » de Luís Lourenço , baseado na sua tese de mestrado. Segundo o autor, José Mourinho ""é diferente por partir de um novo paradigma de pensamento, preconizado por [E2]Heidegger[/E2] ou Morin , por exemplo, e o operacionalizar. Trata-se de um novo olhar para o Todo , que põe de parte a divisão e análise das partes e o pensamento cartesiano de há quatro séculos "". Cada vez que leio isto (e faço-o várias vezes ao dia , na esperança de o vir a compreender), gosto de imaginar a seguinte conversa entre dois adeptos, à saída de Stanford Bridge :",ident,False
H2-bbb,"- Calma. Também tens que perceber que estava nevoeiro. Se calhar, por isso é que, durante a primeira parte, o Mourinho não conseguiu ver o [E1]Todo[/E1] .","HEIDEGGER e o 4-4-2: Foi, ontem , apresentado o livro « Liderança - As Lições de José Mourinho » de Luís Lourenço , baseado na sua tese de mestrado. Segundo o autor, José Mourinho ""é diferente por partir de um novo paradigma de pensamento, preconizado por Heidegger ou Morin , por exemplo, e o operacionalizar. Trata-se de um novo olhar para o [E2]Todo[/E2] , que põe de parte a divisão e análise das partes e o pensamento cartesiano de há quatro séculos "". Cada vez que leio isto (e faço-o várias vezes ao dia , na esperança de o vir a compreender), gosto de imaginar a seguinte conversa entre dois adeptos, à saída de Stanford Bridge :",ident,False
